"","T","Myeloid","B/Plasma","Fibroblast","Endothelial","Tumor","Epithelial"
"RPL22",5.77170834848753,4.39911894573582,5.39097833451659,4.04884244403316,1.98653635575215,4.47665473442335,5.48097030746966
"FAM117B",0.0760630653829863,0.0417243108661805,0.0762604347538593,0.0544380433144998,0.241759703392322,0.05301747068773,0.0381071867586565
"DCK",0.165863022199683,0.18187404707923,0.207905329214661,0,0,0.110447707238848,0.0658257064798888
"GCLC",0.0499828450585576,0.214281370993407,0.0546423626677671,0.157584225329493,0.15807834860657,0.116989837689302,0.0715284206486025
"JAZF1",0.140379921625089,0.120102168190748,0.106301534143871,0.076120566127825,0.0501243038919224,0.00423133837981291,0.00657961220501081
"ANKRD22",0.00512633539654886,0.0619004027057529,0.00358158346024447,0,0,0.0759250061326579,0.0410844549649717
"HHEX",0.0097876652988101,0.176976305023884,0.122938433691763,0.157584225329493,0.846536232363798,0.00670852290048826,0.00103634533080803
"MTDH",0.961877594850167,1.1147829224293,0.806090896778443,0.805180743456384,1.29338391484248,0.673745340073369,0.277742658496717
"ZNF467",0.000913010378812157,0.0789454580826646,0.00795923226398755,0.157584225329493,0.107954044714647,0,0
"DNAJC15",0.30159739732905,0.526707468097323,0.328910608307491,0.265311210313071,0.408244634649971,0.709193922703519,0.566088631172003
"PPA1",0.461428468466137,0.60447250031339,0.342824655125695,0.751893723609239,0.137682330432468,2.21166126533631,2.33075558469338
"RPL23",4.32467805325361,4.64559046561865,4.67552231016678,3.52999880977136,3.41177139385649,6.02708332978076,7.03287964827119
"TIGAR",0.0685598309013302,0.167041441642319,0.0373861264504494,0,0.197739279330425,0.0650567382769126,0.0316663358258644
"NUDT1",0.212640417445204,0.2960848607953,0.0937776737069313,0,0,0.582334549073661,0.339380069951998
"EIF2AK4",0.0833101064532297,0.225169346159644,0.183288158617158,0.219089250992605,0.107954044714647,0.196613855839319,0.0994492648021813
"SERTAD2",0.179676628306326,0.125805236644902,0.187912517233101,0.229025137872128,0.260629659211469,0.0921699405767525,0.0391434138458325
"UBE2E2",0.00216984345433015,0.164588890895571,0.0864422154710084,0.450475106541296,0,0.00340426486509689,0.00590540091494316
"DEPTOR",0.0102227383583416,0.0132974803930573,0.0068862087218248,0.0666181698093824,0,0.143199984716944,0.0877046572661742
"CNN2",0.443901279831773,0.353497482874449,0.291880277754845,0.624833092227172,0.0955325220113626,0.362936049290677,0.236266994923647
"PLAC8",0.257313343181905,0.585372905101094,0.421700699368212,0,0.26318930019204,0.395767157951553,1.16184170609037
"CHPT1",0.095727121797258,0.305859767269906,0.338331136128443,0.076120566127825,0,0.272617269670835,0.228129968464321
"SMCO4",0.0521464016213746,0.312348726504859,0.0195508777217684,0,0.0955325220113626,0.175564330122019,0.244711815922456
"MOB3A",0.208007878191459,0.207152754605992,0.266903727806124,0,0,0.0230917302754432,0.0150577008560782
"C12orf45",0.135305683159548,0.287409327443768,0.19901068984429,0,0.389374678830825,0.44742715760071,0.350085476680663
"RPL31",3.39599452079682,2.98233311287375,3.16461596510485,2.44036981918332,1.98914886618266,6.60798650935354,8.54679599021736
"PPARGC1B",0.0081492411507226,0.0490700182679488,0.0306065473705607,0,0,0.0401700455307347,0.017073038025801
"DENND1B",0.171241746388706,0.15291741549564,0.0849017812880793,0.147322349628454,0,0.0828171331060085,0.0623673245090626
"PFN1",3.27875751495836,3.81504727799234,1.32016458247979,1.19439832254514,1.94065466742073,3.33981661354344,2.79675271049388
"CBL",0.195672002500779,0.214390237978787,0.111094720300222,0.227472908112069,0.0501243038919224,0.0257538614262549,0.0129118820549799
"CEP68",0.103340946977786,0.0643568542956097,0.062197056240752,0.267493291343034,0.561606897484059,0.0657861024662855,0.0428217663528555
"ITPK1",0.0699507629891523,0.147842293340168,0.0349169581243007,0.0666181698093824,0,0.220823987788558,0.1829516600575
"FCGBP",0.0627092066781811,0.0910247466312366,0.0991645560542706,0,0.88413645747853,0.109123428886354,2.59608985296897
"MTPN",0.510035511526922,0.845668137389687,0.642987752849857,0.906543666672303,0.54848660606301,0.54880546512023,0.497782795218819
"NAAA",0.114927491860564,0.210159392097677,0.127418316990519,0,0,0.053813348886236,0.122789266966477
"PLAGL1",0.0657678668189094,0.106771278804359,0.0599050362332057,0.661897907719012,0.318459400034194,0.139645885467768,0.0827364557581737
"AGPAT1",0.0701592999151628,0.0920588764979878,0.0480553479510804,0.192254539617864,0.337292225403685,0.077118207476661,0.0352789427649414
"PGLS",0.309591512229925,0.748298809503645,0.190469050538984,0.669857728570471,0.331605992946962,0.739170914911693,0.759541880168283
"DNAJC4",0.175932298188768,0.227496673778073,0.233919196616705,0.179254757305723,0.26318930019204,0.0989872732571219,0.156325023446557
"ZNF846",0.0356149798225718,0.0506984958488022,0.0254641628599495,0,0,0.0238324579558862,0.0237504288672139
"BLOC1S6",0.270995164911943,0.32575654040584,0.253318288966954,0.356356555425036,0.527057009263293,0.19177409929733,0.17258400051004
"UBE2F",0.180951039023107,0.31898425869993,0.0864600396027412,0.232089033304746,0.0501243038919224,0.143794521473085,0.157685299145033
"KLHL8",0.0372805943364224,0.101282496540763,0.0424201023309512,0.254437613044316,0.0501243038919224,0.0876285541681487,0.058853351802469
"PRMT2",0.525551508126202,0.32595994459086,0.125478600897807,0.384374476349842,0.936223978413409,0.208206868715233,0.128837460248893
"RCC2",0.142456246031354,0.161104366550488,0.16339766956334,0,0.716131261700315,0.192889418229121,0.0942216518059468
"ACAA1",0.236150724707617,0.403822443126248,0.146247039604518,0.212022268643993,0.0501243038919224,0.301611365648294,0.327435953590895
"MGST2",0.0329898771622812,0.436586953061606,0.00752831793276612,0.0666181698093824,0.472045020141886,0.370137089570515,0.250243391395653
"CCDC6",0.213230304275312,0.146119204710064,0.216251098481567,0.102840654456054,0.419144622545376,0.344410913743797,0.258585079271665
"SEC11A",0.614459062607553,1.10854650577221,0.407815952384162,0.770487561187832,0.982411521873134,0.613734673791542,0.45737819332952
"UNC119",0.136886328850809,0.179235817035947,0.12773594495824,0.039834493686882,0.147614975438503,0.0413133179354543,0.0364925145724427
"NCKAP5L",0.048265882558822,0.0902011668838566,0.0219519049466087,0.0958680878452176,0.107954044714647,0.00540448071437443,0.0120333239496521
"ARHGAP5",0.169548718032269,0.156268030762234,0.144113102809489,0.77018729848608,0.245636375147116,0.306372067511091,0.198719041063283
"KLHL5",0.057910161997148,0.11209790040795,0.128620239779493,0,0.260629659211469,0.00542219360152767,0
"TAF10",0.575998832966853,0.716278627690785,0.359695511426822,0.588394069368803,0.69250105797813,0.520598190919995,0.517414014896491
"DYNC1LI1",0.224141015943449,0.275947412531094,0.138832678120866,0.368591097163674,0.147614975438503,0.192170312891155,0.133368055742263
"SMDT1",0.614988196589077,0.621002925971578,0.77283498390408,0.549838334677174,0.243147497449865,0.613625129992142,0.806451747601045
"WAPL",0.294601659334539,0.252315643597702,0.18026455884109,0.624742560678134,0.0501243038919224,0.216183401830166,0.123805490142158
"BCL2L11",0.200733046859508,0.257602546392235,0.297075367070198,0.278640438453375,0,0.052791742951092,0.0509389078995463
"SLC9A7",0.0198576436136892,0.0605584389390119,0.0390297218236929,0,0,0.0299033380737994,0.00499734848436443
"DNMT1",0.402354152962839,0.281438098211898,0.143432363749878,0.160172081210966,0.107954044714647,0.470680325146292,0.189473243972793
"HIP1",0.0580020926449797,0.0894018517058758,0.0127134096931237,0.386591773330477,0.34971374810697,0.0366039241921102,0.0171908140546503
"ARL14EP",0.191865561163333,0.112934060477773,0.20293530747425,0.147318892621807,0,0.147352126522353,0.11601305101006
"BCL7A",0.00592484587661601,0.0592025825735576,0.109295141269942,0,0,0.0776314889236416,0.0489548330481198
"NIPSNAP3A",0.0308853274670354,0.126021546964912,0.0239234561503693,0.102840654456054,0.241759703392322,0.135436270510499,0.145753541449211
"SCNM1",0.143490661040368,0.142482699048545,0.0593325737438498,0.122651763967718,0,0.121127897829589,0.0980759800519279
"ARL5A",0.31000437730751,0.459034542471344,0.354208970561924,0,0.324999894591557,0.47265683627565,0.464530533522175
"ITSN2",0.411407388036452,0.327043639424745,0.444954179102538,0.531549865987589,0.678928957493401,0.0915163639148252,0.0656188179615228
"FZD1",0.000621712176335946,0.0540779819026767,0.000256853698168554,0.497628050517988,0,0.0061552486963727,0.00295440225036904
"ACTG1",4.66309602129314,5.47563311628399,1.98264329100378,4.8097899589844,5.51270757439671,7.50968762484683,7.24244028089019
"NSA2",0.971898155741087,0.703929098964062,0.881235950744683,0.559543358605285,0.561606897484059,1.3058797725046,1.4006908620688
"GPR82",0.0861439706693853,0.047703029741408,0.0194559984306959,0,0,0.0100677679049455,0.00216409329689833
"ARF3",0.170712660002883,0.345525131604435,0.0942918599891826,0.418784722372357,0.522168020608607,0.294247046689972,0.254580531738733
"DENND4B",0.0922777175877258,0.115432482211102,0.083807896610793,0,0.241759703392322,0.0345671491960564,0.0153719821398466
"TWF2",0.290548221101498,0.477446286035125,0.0975830964555759,0.0666181698093824,0.318682757307799,0.0815095445696523,0.10996228952684
"HNRNPUL1",0.770695804772339,0.60073229484609,0.663973138004346,0.772824045186098,0.197739279330425,0.387952879833132,0.22529930982138
"SLC39A3",0.0707900168371458,0.108250785704801,0.0986826992802434,0.127231920652318,0,0.0595316855268214,0.0333258736161829
"EVA1B",0.0652692456995132,0.208235066143395,0.0221377383534812,0.238753214101905,0.15807834860657,0.00652087413579076,0.00303492691085945
"DEK",1.05458088321739,1.11041570270148,0.592806971850146,0.599987102736042,1.18915269539271,1.95430971584653,1.28822975805201
"AFTPH",0.186018275291541,0.217849922866245,0.244768365240325,0.197418719016375,0.199335271826402,0.160929876647596,0.102148095710839
"GGNBP2",0.557386477475113,0.317334101422807,0.400495075884813,0.360936712109636,0.531747753607916,0.288340318653246,0.186445258922245
"PTPN2",0.461474948279545,0.471103579844161,0.386624964022657,0.0711983264939821,0.268558453415876,0.112878030168656,0.114676007761936
"EIF3M",0.548249577884147,0.621917221614772,0.419170221916403,0.494109463934129,0.484632577697373,1.09251457925562,0.956515978406244
"COPS3",0.178446645949057,0.257125110230809,0.117832626727861,0.110471637472835,0.15807834860657,0.417357463075811,0.294728956116564
"DAGLB",0.0315322846776519,0.128718245891075,0.00892451601417858,0.076120566127825,0,0.0329688823811131,0.0129477619324512
"SSR3",0.36630279332026,0.797784330805669,0.724614402974638,0.641422086136404,0.0955325220113626,0.470516295095622,0.469443909823124
"DDAH2",0.0948817225336537,0.341274439110323,0.140474800652428,1.09401976458946,0.54848660606301,0.329381497601432,0.279611201615188
"PTPN18",0.24968947890237,0.553948334270364,0.283128886214264,0.323526885501369,0.241759703392322,0.287453850037916,0.246820240068781
"LRCH4",0.29297801986982,0.293573106073174,0.209269497144566,0.0544380433144998,0,0.073900398951498,0.048470492314368
"PIK3C2A",0.159511094332579,0.123710622860661,0.124707965622161,0.303152756912842,1.67435037158715,0.137658913371991,0.0795064921554332
"AIDA",0.152853115942718,0.148709886550956,0.327833011038814,0.52193090438735,0.323105007932472,0.218582762492999,0.140818870108612
"NACA",5.9571202444227,5.24702303921588,5.50232841639742,3.83218988790284,4.02544571887992,6.71797992094432,8.41745155143839
"SESN1",0.235784996142477,0.0910048583669,0.11475341417516,0.197418719016375,0,0.105486771462019,0.0446205288252579
"BRI3BP",0.0558086984636998,0.133082243269456,0.0908656580779871,0.039834493686882,0.107954044714647,0.205290468090234,0.0664979494034131
"POGLUT1",0.070330006792718,0.082960943142941,0.0390122364035629,0.172352207705849,0.210505355319546,0.0329754744206371,0.00800920709448243
"HADHA",0.448163890300476,0.586462043464469,0.335086510863288,0.625303743386163,0.351101542164513,0.366304167849878,0.338843663518911
"PSME2",0.831921126543034,1.38882496783,0.48400478610917,0.255670940173157,0.197739279330425,1.76271431270463,1.32768528268072
"UCP2",0.621430567001436,0.829947989663793,0.550682686440238,0,0,0.169972978235922,0.1831540786253
"NDUFV2",0.691927946897723,0.636756789674437,0.35193210246932,0.495407296530706,0.777384128755031,0.624170690429677,0.60983127020539
"ATAD2B",0.152334350412781,0.0875940015852729,0.104025730974385,0.412021838373809,0.0501243038919224,0.0691482027766377,0.0552996649199863
"MAN2B1",0.11252843225192,0.632216329639713,0.155873035540127,0.172853669892321,0,0.0523552274881769,0.0477900020007596
"CAMK1D",0.0669815194850121,0.11745787779505,0.219336725766453,0.0560335941583356,0.199335271826402,0.130614716145045,0.105265940685057
"USP4",0.143101349160336,0.219726118147302,0.0853800737052466,0.110471637472835,0.612903048299009,0.0967566645171188,0.0891983394476925
"ELMSAN1",0.208538802200726,0.219205858291503,0.298763430517436,0.55573180393684,0.107954044714647,0.0721311712770758,0.0480911347425327
"NHLRC2",0.0604883710088847,0.0536654455448582,0.052202713978938,0.260424879785547,0.607579906476373,0.100849839781767,0.0466539878611064
"SDE2",0.131595411057535,0.13447764697254,0.10906119695112,0,0.197739279330425,0.0863993432176791,0.0384824750023889
"MTR",0.16382166125936,0.156112793940976,0.081156905370358,0.284816145981811,0.241759703392322,0.0986521602849331,0.0432976896173559
"ERCC1",0.157203652840328,0.281820602394173,0.19256553358924,0.432707070480434,0.26318930019204,0.171497154904395,0.179166591454652
"FHOD1",0.0577897473145823,0.113508322710291,0.0264826893027816,0.0942725370013818,0.241759703392322,0.0488502329717035,0.0133817343201465
"SEC61B",0.915775172140665,1.56767410178103,1.06947970507656,0.955092385753796,1.35671716770105,1.61633462387008,1.64449385169177
"PARVB",0.0451005375278442,0.297089642286046,0.231569228808349,0.0711983264939821,0.306037877330909,0.294760215211147,0.202827201669593
"TNKS2",0.194364360781934,0.113314050969713,0.121679044327673,0.375536479690455,0.199335271826402,0.121934233668981,0.0871088825785331
"RAB11FIP1",0.562103305714871,0.638485953492159,0.746906553992251,0,0.78999172952471,1.29616399918369,0.748222256237807
"PPP1R9B",0.0715046119962074,0.148368160304733,0.0881185561800175,0.157584225329493,0.0955325220113626,0.0580638519901765,0.0146867063232762
"APEX1",0.344850028186912,0.485978852772414,0.387092894626691,0.275757912142646,0.376720190979456,0.938293859909998,0.849152127584942
"VPS13C",0.613665943213875,0.586041106770961,0.552095803074804,0.599500479230379,0.618202646924893,0.207933527316251,0.157478571550299
"NHLRC3",0.124954156481618,0.21909546074734,0.176652910086787,0.423080261771101,0.368583703926116,0.0604411874753751,0.0303663769417558
"DBNL",0.303970574689186,0.590783737560538,0.357228370441069,0.488315937961476,0.716842152961451,0.274365885158885,0.214322658972835
"ARMCX6",0.151455639808598,0.157176503205071,0.0969737498511822,0.076120566127825,0.15807834860657,0.0830954360204136,0.0931948028441769
"FBXO11",0.17408388217887,0.234602752872302,0.125244381560413,0.268375105745689,0,0.0903476859685162,0.0645186545566556
"TRPS1",0.377451576102341,0.272916168206994,0.0718802762410287,0.219089250992605,0,0.00248407638117658,0
"ZNF562",0.0441975684218919,0.0541908942961872,0.0320284335326605,0.039834493686882,0.600481525595724,0.0827163819430055,0.0708526063659003
"BTBD7",0.196882711964273,0.22953142770818,0.118466314317701,0.234994814742215,0,0.123073863764742,0.0798183207096338
"PRKD3",0.0921139015617303,0.0531775098355148,0.205683356415168,0.130558609442325,0.377014211066402,0.0478509762766786,0.0311491607233236
"FYTTD1",0.1878255123664,0.244509406821188,0.160402777552738,0.0942725370013818,0.397074551156827,0.0850819438391263,0.0714429174833669
"SIPA1",0.277987251736489,0.200778093836588,0.323785942245991,0.039834493686882,0.421267648798609,0.0692702099670319,0.0881708266918173
"SFT2D2",0.194797061965825,0.214684311399636,0.103172023403674,0.197834440301661,0.306037877330909,0.134168119999524,0.0504109331612242
"MLX",0.173166795348671,0.303080402675492,0.132650564036388,0.110471637472835,0.358721822203402,0.275786687745397,0.234414499385343
"ETV6",0.179066700590767,0.372661572858837,0.18862904366858,0.224202395138876,1.12169514275225,0.132514751699871,0.102095774540833
"PSME1",1.27306724163128,1.18104178880936,0.854663660183082,0.9040685652754,0.294867793837765,1.50774697281086,1.33960288652857
"NET1",0.0199968465195222,0.0804801446792713,0.0254850623524386,0.0544380433144998,0.0501243038919224,0.38447987092309,0.21690780918514
"TRABD",0.39793446652819,0.344357762848487,0.349861034378405,0.0560335941583356,0.137682330432468,0.260891490083613,0.162729332626263
"RNF2",0.0657227395244758,0.0332293968918945,0.0447909773879737,0.125636369808482,0.0501243038919224,0.0434774171557961,0.039674796438482
"ZSWIM8",0.105645458385002,0.0699372153542192,0.0363145915119473,0.039834493686882,0.210505355319546,0.0524090518059805,0.0466731090039195
"SNAP29",0.111247855473877,0.306245399939667,0.0878454151877889,0.621242304441624,0,0.156829508665267,0.143098932777616
"UBE2G2",0.274674431555049,0.196274751799876,0.21009799252498,0.257790530094642,0,0.262127928695003,0.125977481866188
"GABARAPL2",0.572475168392515,0.634635099571712,0.341307941091468,1.13951991534356,0.662132772069359,0.42487051396143,0.456913458802865
"HGSNAT",0.0924057013393306,0.204527977555509,0.0780412128473565,0.076120566127825,0.57229232450053,0.0682424939723641,0.0456089388969914
"ZNF207",0.531111426111197,0.623394619672046,0.41170761697561,0.598193583906218,1.39414147966251,0.44681804405945,0.300189330511521
"ARPIN",0.00216500636348461,0.125608883982835,0.00106976940981221,0.125636369808482,0.0501243038919224,0.138909121951047,0.131966257276239
"SPEN",0.254429244772013,0.237071484378798,0.261301301587745,0.283325307365156,0.407533743388835,0.171592057739878,0.0842617863612751
"SCAF11",0.802646804489924,0.559924702982423,0.812400275083697,0.679455775599146,0.803860913875052,0.471129982171783,0.291757855896996
"TBC1D22A",0.124176670934449,0.206647763881403,0.201612774772777,0.0560335941583356,0.0955325220113626,0.115895232754556,0.104348892579926
"CTBP2",0.0260588878680678,0.159723553645437,0.0155033436166547,0.269032766795643,0.337292225403685,0.385130672397428,0.299027156877996
"LARP4B",0.104215374708513,0.210206615521714,0.0866893742600564,0.483220164867792,0.107954044714647,0.167414798474497,0.10630167579108
"TCTN3",0.117375899030765,0.0522722222276171,0.087743788476363,0.345197417477599,0.197739279330425,0.0613403409802791,0.0313798046240317
"PIAS2",0.0448861243257656,0.0791390579970994,0.0763203396557196,0.111032820180864,0,0.0464562453036258,0.0277956124021834
"SENP6",0.315585169035376,0.31485786892503,0.276906688477053,0.604134415078394,0.547453027437395,0.23985675268495,0.163966227537925
"ZNF217",0.1891672666487,0.16121251948748,0.157079348985498,0.0942725370013818,0.20348656672601,0.160047404444328,0.100484015277955
"GATAD2B",0.167704871598113,0.04717261368702,0.126038425439372,0.32051987890176,0.351101542164513,0.0596842025204328,0.0352075049677703
"CMIP",0.221367782780827,0.267396581266137,0.129664921341209,0.390113315633282,0.867662222643217,0.144399086790725,0.11760588808744
"SAMD8",0.0863675435724993,0.0689495808212912,0.0839224794430224,0.360936712109636,0.0501243038919224,0.0261703470438031,0.0161086775072452
"IL1R1",0.0687585798332323,0.0413289886365251,0.00102136198587036,2.14339923868593,0.980079390191231,0.00384864039047173,0.00479842847121342
"NOTCH2",0.0519621198032701,0.15281542715403,0.111084884117796,0.076120566127825,0,0.0332788516557136,0.00561660858738277
"BRK1",0.624026750346244,0.925468387999419,0.434987208076049,0.667692778546966,0.622471841345503,0.75922577462225,0.648126625933603
"TRIM44",0.230830378756071,0.322769990631775,0.370237885916631,0.581433300726736,1.07504204625735,0.356814331278962,0.188489607654642
"DIP2B",0.0651244704246512,0.0820404918462865,0.0883765625034637,0,0.20348656672601,0.0869215318858687,0.0528662799523071
"INTS10",0.156715814104761,0.173366985270695,0.137285921694794,0.0958680878452176,0.439498982722747,0.420042878603572,0.262842628570402
"FGD5-AS1",0.20072772718996,0.246561445036672,0.128126282398177,0.808762114725931,0.73760402257957,0.229267681294446,0.147680940238153
"IGFBP7",0.0244988594295984,0.0705038215997535,0.00844093972921044,5.77451742454906,11.6075893889982,0.00335447186943273,0.00477941358415759
"TAGLN",0.00775443594269669,0.0264447294375713,0.0283278746591427,0.28498879520219,0.0501243038919224,0.00498772096846344,0.00287487365224829
"COL1A1",0.00386119053196691,0.00425644728999396,0.00832908890864784,11.7722239429536,0,0.016802976951365,0.00356340454489884
"COL1A2",0.00200246232558937,0.00140351022999503,0,14.5045196514115,0,0,0
"SPARCL1",0.000863195834515416,0.00392713196879415,0,4.26005059307793,5.37873469715334,0.000452129179161749,0
"COL3A1",0.000518536489062847,0,0,9.13792643754717,0,0.000542724210522407,0.00318218981805196
"ACTA2",0.0873691891027201,0.0398971330346145,0.0180343732387987,0.947986232296559,0,0.0395469837190274,0.0237876297101926
"SPARC",0.00177315700563313,0.0153244276150132,0,4.08980760075546,2.2310872013348,0.000461224883912227,0.00345720338187493
"TPM2",0.0129683973676627,0.145695534197547,0.0344984169896435,1.28489762559857,0,0.0568087924497251,0.0169849485700114
"MYL9",0.000865990799541509,0.013940786851466,0.0131603725139516,1.57819640718659,0.421267648798609,0.0178630467549456,0.00332710500976012
"C11orf96",0.0151295155674634,0.0758636877424454,0.00258255117340107,5.45586310161035,0.210505355319546,0.00932357948478604,0.00037179869542395
"DCN",0.000930819410115868,0,0,21.898222692751,0,0,0.00292690598357697
"COL4A1",0,0,0,1.30937727237231,3.21045256209441,0,0
"MYH11",0.0207890345033024,0,0.0221976137006605,0,0,0.00418671008307383,0
"LUM",0,0.00578858412444738,0,10.2474758310502,0,0.00390906126488036,0.00103017939776648
"MAP1B",0,0,0.00149228917350043,0.507703249206652,0.268558453415876,0.000613184475762682,0
"RGS5",0.00177789842838828,0.0105847913099032,0.00231237702417925,0.039834493686882,0,0.00154131694211278,0.00167151113036028
"BGN",0,0,0,0.804985376285671,0.47470624103392,0,0
"COL6A2",0.0112405159880297,0.0613464825535298,0.000686371311564663,6.60217736231217,1.26594263000741,0.00377701871348064,0.000911849140703244
"TIMP3",0.000892414225331349,0.0325728785866649,0.00230422523391201,6.58718912790009,2.04600985809455,0.0158554211997798,0.00075922477296854
"POSTN",0,0,0,0.147322349628454,3.42725453604638,0,0
"COL4A2",0.0010346121689846,0.0047113931953714,0.000315256854106648,1.27691715348888,3.13911258418712,0.033828872009932,0.0362520315988055
"PI15",0,0,0,0,0,0,0
"COL14A1",0,0,0,5.90583010400311,0,0,0
"IGFBP5",0.00106737725671385,0.00241876273978924,0,9.00131714384958,3.07585608704862,0,0.000911849140703244
"COL6A3",0.00776723711606018,0.00421849872823149,0.0019146992996808,8.15326699750704,0,0.000339958013403255,0
"PDGFRB",0.00530960015081493,0,0,1.01886794188457,0,0,0.00239563061999836
"PLAC9",0,0,0,3.46643999638215,0.147614975438503,0.000322365723407436,0
"CCDC80",0.0078512168083279,0,0,12.2279412759857,0,0.0511806779670408,0.0134294241188885
"AEBP1",0.00432673137706698,0.0199947139856997,0.0172054346003959,1.99049524314647,0.197739279330425,0.000300527372914216,0
"ADAMTS1",0.000484379335409779,0,0,0.923523226606425,1.99203971640079,0,0
"COL5A2",0,0,0,1.92769143282076,0.199335271826402,0,0.000809442050461903
"MYLK",0.000884373958980967,0.012455934881281,0.0026914897346254,0.283660652137018,0.0501243038919224,0.00471152528543463,0.0255848250514625
"ID4",0.00279604146219835,0,0.00688222138643818,0.0711983264939821,0,0.111735333783124,0.0430691149397049
"THY1",0.00441108824340123,0,0.00152654654210736,3.45514503469608,0.137682330432468,0,0.000911849140703244
"THBS2",0,0,0,1.56801588111817,0,0,0
"CRISPLD2",0.00255379168371883,0.102172391163745,0.000316644232603715,2.3885308625211,0,0.01512964922584,0.00487050708989808
"ASPN",0.000687597206604379,0,0,1.48386150286991,0,0,0
"COL5A1",0.00836999082907762,0.0121704181484897,0,1.12590723664787,0.241759703392322,0,0
"NEXN",0.00711209944209421,0.00636085987336299,0.00800664412500181,0.601198853887936,0.376004874986893,0.0565429000838479,0.0205622588045347
"ADAMTS9",0.000724095507648849,0,0,0,0.900778109950529,0.000691774789627437,0.00196136411781222
"SLIT3",0,0.00529442270129531,0,2.16204670740041,0,0,0
"ADAMTS4",0.00228141215419866,0.00242877232722372,0.00444189790179723,0.490709184971293,0.0501243038919224,0.00138635509993408,0
"TBX2",0.000983798985681794,0,0,0,0,0.000429098518016041,0
"C1QTNF1",0.00111017410802034,0.00236118883164938,0,0.157584225329493,0,0.0119406370971674,0.00846227231867755
"LMOD1",0,0,0,0.102840654456054,0,0,0
"FSTL1",0,0,0,3.36469687857734,0.987059417361835,0.00640178423585497,0.000756822930064296
"COX7A1",0,0.00110167677117031,0,0.411658144395213,0.25556902015315,0,0
"ANTXR1",0,0.0114507120164301,0,0.672010257641773,0,0,0
"EMILIN1",0.00145979071075345,0.0172766639971162,0.000518512326527441,2.37425282237645,0.147614975438503,0.000642943441630646,0.00062733822719157
"ACTG2",0,0,0,0,0,0,0
"SLC7A2",0,0,0,0,0,0.00460617130277164,0.00201962476024354
"FBN1",0.000456428990335756,0.0107368783129465,0.00442269000363935,4.49949583731318,1.11793945002958,0,0
"MFAP4",0,0.00306932266101849,0,2.7581645862018,0.818297188336858,0,0.000911849140703244
"PDLIM3",0,0,0.00259946533585894,0.187156843315336,0.426129178878816,0.00345770623244664,0.00794765884936068
"ADGRA2",0.000492736925909976,0.00135710194346159,0,0.588553909760427,0.346950247264905,0.00325392213246793,0.00178125260478433
"SULF1",0,0,0,0.685460635203179,0.107954044714647,0.00245925246429479,0
"NID1",0.000403971979035273,0.00472930048138816,0,1.35006947543567,0.426636802022446,0.000461224883912227,0
"PRELP",0,0,0,1.01212594145846,0.268558453415876,0,0
"CSPG4",0,0,0,0,0,0,0
"HSPB6",0,0,0,0.821744957492917,0,0.00246286858221238,0
"HIGD1B",0.00118525383879514,0.00802329805683463,0,0,0,0,0
"PGF",0.0020089756030657,0,0.00790505944028305,0.039834493686882,0.0501243038919224,0.00688896585637766,0.00208134261816192
"GJC1",0,0,0,0,0,0,0
"PLN",0.00294460078396792,0,0,0,0,0,0
"ENPEP",0.00386936128207035,0,0,0,0,0.00883356536093038,0.00284907578305944
"CNN1",0,0,0,0.105734037896467,0,0,0
"MXRA8",0.000447000638098145,0,0,1.43657560963872,0,0.000591814524520971,0
"COLEC11",0,0,0.00038314289280142,0,0,0.000711808528283451,0.00252201747418371
"SYNPO2",0,0,0,0.228794454325366,0,0,0
"WFDC1",0,0,0,0,0,0.00592171187288312,0.00725098081732564
"PLA2G5",0,0,0,0,0,0,0
"GJA4",0,0,0,0,0,0,0
"HEYL",0.000387476751415754,0.00196412884176627,0,0,0,0.000705444121755702,0.000679784352763621
"DKK3",0.0413864337916351,0.00514268245537505,0,0.213617819487829,0.47470624103392,0.00247031277583762,0.0053646002289481
"FILIP1",0,0,0,0.468374675475506,0.34971374810697,0.000386838036903612,0.000715408282718597
"ISLR",0,0,0,1.16693881555447,0,0,0
"MSRB3",0.00164218293367329,0.0106737942548062,0,0.562327969533527,0.524830544925842,0,0
"GNG11",0,0.00121255873480131,0.00604580697052589,1.27416837272154,3.04854451057608,0,0.00228897220415592
"FERMT2",0.00343489163398932,0.01712569941981,0.00128672845352616,0.581480662639246,0.632955948501087,0.000364954095818221,0
"ITGA7",0.00138144175205844,0.00636508910129844,0,0.039834493686882,0,0.0117521757945245,0
"MEG3",0,0,0,2.53528035946961,0,0,0
"RERGL",0,0,0,0,0,0,0
"S1PR3",0.00652248849431112,0.0379661893009303,0,0.0666181698093824,0,0.00613705734695307,0.00738685138408613
"LRRC32",0.0128479771739334,0.00299341385085321,0.0011982299151554,0.628697684449547,0.652988124595813,0.00818676645485351,0.000248940215998082
"EDIL3",0,0,0,0.591612736547734,0.429469381775077,0.00413476700696375,0.00650357078630152
"FABP4",0.000506173568385966,0.00358075111718658,0,0.681458609386848,1.80939576695234,0,0
"AOC3",0,0,0.00288156874260328,0.160890706810764,0,0,0
"KCNE4",0,0,0,0,0,0,0
"MRVI1",0,0.00745765723370957,0,0,0,0,0
"CDH11",0,0,0,0.102840654456054,0,0.00167581767031013,0
"FRZB",0,0,0,0.039834493686882,0,0,0.0176401856611464
