"X","Y","vx","vy","R_squared","Assignment","qsum","sf","vx.u","vy.u"
215.57977966,302.025936968,0.0217237576100623,0.0162247729086071,0.121814776289569,"Myeloid",0.0271139244786993,340.34320300219,7.39353324625179,5.5219911796985
396.162378108,442.503291776,-0.028821425713053,0.0609181210790871,0.179013348775756,"Fibroblast",0.0673920771006455,136.930634876538,-3.94653612093533,8.34155699484523
151.580530976,121.417027676,0.0470135513688991,-0.057048887202145,0.320935503292393,"Fibroblast",0.0739246206843104,124.830399095961,5.86872038029813,-7.12143535742422
401.552342436,290.231161472,-0.070161820734975,0.0738489261698663,0.420875246815419,"Epithelial",0.101864345996473,90.5914607586008,-6.35606182986447,6.69008209718225
210.366473856,399.394853228,0.0612966398646441,0.0148284847630413,0.286471328169917,"Fibroblast",0.0630647446602587,146.326445191416,8.96931941357183,2.16979946295092
217.789890556,92.884796704,-0.0576800824621425,0.0165553499810516,0.257094414662071,"Fibroblast",0.0600089287176056,153.777781077646,-8.86991509340391,2.54584498504995
105.980079632,165.055441796,-0.0434911522340749,-0.00172311377884197,0.0678095117935246,"Endothelial",0.0435252736205336,212.015666655949,-9.22080563454275,-0.365327116545231
126.72430078,140.943432616,-0.00893883867476029,0.0810489919342455,0.279372844890634,"Fibroblast",0.0815404312621094,113.171340403839,-1.0116203544763,9.17242305557849
75.297876836,241.42078716,-0.02815573743033,-0.0553775415001068,0.198284779966103,"B/Plasma",0.0621242114866799,148.541763061549,-4.18230287819928,-8.22587764843999
469.227591896,497.000567084,-0.00456737938287087,-0.0506983066451106,0.0930435688950053,"Fibroblast",0.0509036270918757,181.284525882298,-0.82799520594833,-9.19081848319425
244.055630252,434.797973176,-0.035227916536653,0.0145640095938189,0.140952584509351,"Tumor",0.0381197649384441,242.080189055244,-8.52798069521529,3.52565819587405
153.963541704,82.210111424,4.12947813352494e-18,1.34086810869097e-17,0.506724495125784,"Tumor",1.40301574526343e-17,657728891082923904,2.71607707351454,8.8192769421777
309.915431476,287.310657788,-0.0181264477852874,0.0387520905936495,0.172758706005401,"Fibroblast",0.0427819194834824,215.699529484712,-3.9098662585157,8.35880770759915
